-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,pf,hf,H/B,fc,Fyl,Fyv,ALr,AH,Av,S,Sc,DS
3.247500268,3.220497775,3.187465342,3.146165339,3.093122451,3.022646377,2.924775428,2.780603146,2.552533435,2.196344976,1.812096625,1.592628744,1.53459991,1.519164523,1.513602844,1.510747579,1.508841843,1.507376832,1.506173768,1.505153447,1.504271973,0.230453631,1.193095315,3,18.91,349.17,351.72,0.14,1.92,1.2,4.69,4.69,2
2.615388789,2.593118472,2.565856058,2.531744193,2.487898263,2.429603954,2.348672857,2.230064864,2.049273024,1.825886766,1.673914331,1.322820988,1.080373547,1.005533655,0.975212572,0.95907078,0.949075901,0.942287663,0.93737363,0.933643939,0.930707825,0.048559626,1.018674918,6,18.91,349.17,351.72,0.27,1.92,1.2,5.17,5.17,2
2.462820653,2.44228619,2.417214232,2.385929833,2.345837789,2.292720698,2.219351543,2.112833259,1.953382475,1.770005195,1.68183999,1.330364974,1.119161435,1.057408141,1.032333446,1.018774334,1.010176104,1.004167914,0.99968733,0.996188204,0.993361462,0.059487776,1.024813089,6,18.91,349.17,377.01,0.27,1.92,0.56,4.55,4.55,2
2.544310995,2.521939681,2.494622315,2.460546949,2.416921662,2.359247815,2.27992649,2.165821079,1.998920827,1.808367279,1.684627576,1.383240197,1.139261348,1.050994386,1.011517934,0.988891173,0.974058048,0.963533617,0.955661647,0.949544195,0.944649693,0.04686317,1.018275933,6,18.91,349.17,377.01,0.14,1.92,0.56,4.41,4.41,2
2.801456899,2.777751791,2.74873796,2.712443974,2.665821622,2.603936851,2.518384748,2.394247127,2.207745547,1.970378842,1.788476446,1.583103732,1.460905531,1.412621717,1.386490647,1.368992456,1.356082496,1.346036616,1.337946908,1.331273562,1.325668514,0.042965474,1.017356434,6,18.91,349.17,380.93,0.14,1.92,0.25,3.95,3.95,2
2.890060958,2.865947309,2.836558831,2.799980401,2.753251818,2.691559474,2.606601603,2.483267792,2.295737585,2.037909235,1.785989432,1.474589357,1.308422214,1.254839807,1.232840769,1.221041271,1.213612418,1.208459646,1.204654177,1.201719239,1.199383051,0.104558958,1.050659763,4,20.58,387.1,336.24,0.25,1.9,1.21,4.17,4.17,2
2.584750689,2.565375668,2.541629454,2.511870225,2.473533391,2.422392762,2.351011156,2.245307307,2.078480338,1.838776607,1.685796234,1.630823725,1.59948291,1.573157616,1.548891519,1.52625909,1.505605002,1.487278538,1.471360545,1.457691601,1.445993065,0.012585064,1.001786653,4,20.58,387.1,336.24,0.13,1.9,1.21,4,4,2
3.036405348,3.008946852,2.975450333,2.933751734,2.88056787,2.810709955,2.715575527,2.580261558,2.380413766,2.102807366,1.803349091,1.576012154,1.507489798,1.483476136,1.471089932,1.46322378,1.457686696,1.453548268,1.450329821,1.447754099,1.445647145,0.144277663,1.144418681,4,20.58,387.1,445.51,0.13,1.9,0.53,3.7,3.7,2
2.865001082,2.840363323,2.810263097,2.772663909,2.724391231,2.660259663,2.571399535,2.442344462,2.250520213,2.004677271,1.755958506,1.491461944,1.381309151,1.347304307,1.333417322,1.32611008,1.321619717,1.318574472,1.316367255,1.314690514,1.313372019,0.145335893,1.07850943,3,20.58,349.17,355.05,0.13,1.27,1.48,7.5,7.5,2
3.209916661,3.182594911,3.149166784,3.107347407,3.053574082,2.982002229,2.882458134,2.736230754,2.510555502,2.185177889,1.828315516,1.588026033,1.518543383,1.497798182,1.488912313,1.483885925,1.480563744,1.478162555,1.476325809,1.474864806,1.473669027,0.16718678,1.172826879,3,20.58,375.73,342.31,0.13,1.37,1.22,6.25,6.25,2
2.825874646,2.803571793,2.77629577,2.742189903,2.698370737,2.640142021,2.559426786,2.441622067,2.261987503,2.018244775,1.784376485,1.468672243,1.264030213,1.194633979,1.165902641,1.150381594,1.140578576,1.133792811,1.128811342,1.125001519,1.121997616,0.083018625,1.03641055,3,20.58,375.73,355.05,0.13,1.37,1.48,7.5,7.5,2
3.204438969,3.178585063,3.146938143,3.107337073,3.056416065,2.988649313,2.894352331,2.755214922,2.535418274,2.197798215,1.850751431,1.554434224,1.428900512,1.38703917,1.368828375,1.358481496,1.351564385,1.346484476,1.342537686,1.339358569,1.336733028,0.089413784,1.090755997,3,20.58,382,342.31,0.13,2.44,1.22,2.89,2.89,2
2.891659417,2.866752764,2.83623797,2.798024592,2.74888276,2.683600422,2.59336903,2.462872573,2.269258309,2.022452333,1.803661466,1.520799508,1.300423199,1.213025023,1.175997646,1.155822949,1.142895174,1.133775127,1.126934451,1.121582834,1.117266386,0.072829661,1.031544611,3,20.58,382,355.05,0.13,2.44,1.48,3.41,3.41,2
2.753961076,2.73165272,2.704438518,2.670520372,2.627116001,2.569710159,2.490576782,2.375865092,2.202298452,1.967989606,1.75244747,1.44117157,1.199155792,1.110538491,1.073625501,1.05361478,1.040887785,1.031992921,1.025387594,1.020271097,1.016182679,0.062452146,1.024689196,4,20.58,349.17,360.44,0.13,1.27,0.56,5,5,2
2.591651543,2.570463668,2.544588717,2.512295874,2.470902964,2.416047096,2.340223891,2.229850631,2.062072912,1.841838618,1.675518074,1.414419372,1.205836207,1.118817639,1.082353674,1.062816749,1.050446998,1.041795893,1.035355163,1.030352502,1.026345745,0.066411412,1.031219124,4,20.58,349.17,364.12,0.13,1.27,0.82,7.15,7.15,2
3.046068817,3.020938106,2.99029343,2.952133204,2.90337527,2.839030084,2.750520051,2.622173467,2.425735926,2.136839955,1.797753777,1.513035887,1.408025517,1.371994505,1.355306967,1.345611968,1.339196911,1.334593052,1.331098147,1.328332372,1.326072454,0.081737325,1.101284138,4,20.58,375.73,360.44,0.13,1.37,0.56,5,5,2
2.866518029,2.844468885,2.81748502,2.783705229,2.740213551,2.682195633,2.601185305,2.481254141,2.292835873,2.024578691,1.800663878,1.528653559,1.244855552,1.098838439,1.037699369,1.006733885,0.988196196,0.975831988,0.966973756,0.960301684,0.955088218,0.046288939,1.017146688,4,20.58,357.21,342.31,0.13,1.84,1.22,4.76,4.76,2
2.786762496,2.763096836,2.734239108,2.698301744,2.652384302,2.591832058,2.508822679,2.389843056,2.214906368,1.993756701,1.798044042,1.496926618,1.238347867,1.145997081,1.109746062,1.091119966,1.079828594,1.072261257,1.066838648,1.062761383,1.059582298,0.061388749,1.023741853,4,20.58,357.21,355.05,0.13,1.84,1.48,5.55,5.55,2
3.079599813,3.053757096,3.022119145,2.982519459,2.931584315,2.863789697,2.769551199,2.631374576,2.419950209,2.131652694,1.830163762,1.520113151,1.391454444,1.349454588,1.330375708,1.319028232,1.311224676,1.30540614,1.300844613,1.297143794,1.294064572,0.052090581,1.075571526,4,20.58,382,355.05,0.13,2.44,1.48,4.76,4.76,2
3.530113177,3.498316925,3.459448792,3.410890245,3.348574594,3.265851158,3.151135017,2.982803923,2.7199488,2.315012402,1.886204985,1.70404398,1.664493153,1.653530834,1.649558103,1.647726472,1.646658583,1.645904942,1.645305774,1.644798874,1.644356767,0.254954659,1.406827846,4,20.58,382,355.05,0.13,2.44,1.48,4.76,4.76,2
2.964879365,2.941178519,2.912178214,2.875903541,2.829290709,2.767353579,2.681506723,2.556101338,2.363518717,2.091372902,1.818599638,1.500257288,1.31899876,1.261519697,1.239324623,1.227815525,1.220682542,1.215770671,1.212152882,1.209361948,1.207134945,0.107458266,1.053550973,4,20.58,382,355.05,0.13,2.44,1.48,5.55,5.55,2
2.649696915,2.628401859,2.602374773,2.569872069,2.528210653,2.473087975,2.397321845,2.28868449,2.127697651,1.903214948,1.696543363,1.439801365,1.244070192,1.158084271,1.117274931,1.094239947,1.079604439,1.069529787,1.062183449,1.05658952,1.052184545,0.061752896,1.024443727,4,25.58,368.38,307.72,0.1,1.84,1.29,5,5,2
3.046358111,3.020156296,2.988063709,2.94787346,2.896154378,2.827304539,2.731637845,2.591463708,2.375837389,2.066687392,1.781319136,1.582880847,1.491317864,1.448787548,1.425730238,1.411579864,1.402107915,1.395349119,1.39028655,1.386349285,1.383195274,0.185424809,1.095205488,4,25.58,368.38,307.72,0.1,1.84,1.29,5,5,2
2.721549085,2.699110893,2.671824519,2.637961155,2.594878161,2.538337461,2.461136594,2.350276334,2.182869747,1.949409252,1.728447303,1.530399927,1.47683623,1.462084065,1.455951374,1.452633514,1.450562306,1.449153258,1.448137587,1.447373476,1.446778745,0.231866877,1.139454762,4,25.58,368.38,307.72,0.2,1.84,1.29,5,5,2
2.505271789,2.485251924,2.460773797,2.430175917,2.3908766,2.338662279,2.26623512,2.160134131,1.996541525,1.776760066,1.613471816,1.344512686,1.131201067,1.041611492,0.999127061,0.974423599,0.958206008,0.946750639,0.938251022,0.931713,0.926541058,0.044360795,1.016099013,4,25.58,368.38,322.57,0.1,1.84,1.58,5.88,5.88,2
2.783887886,2.761953494,2.735135455,2.701607964,2.658513616,2.601129811,2.521115294,2.402588296,2.214421379,1.929596248,1.664382573,1.334974466,1.17179432,1.124383365,1.105187217,1.09490513,1.088471106,1.084042689,1.080790926,1.078288901,1.076295132,0.072576648,1.032883727,4,25.58,368.38,322.57,0.2,1.84,1.58,5.88,5.88,2
2.78853947,2.765163967,2.736551133,2.700764038,2.654808883,2.593829801,2.509495586,2.386797686,2.201170241,1.959154799,1.780063487,1.581203346,1.294648251,1.12515298,1.050315002,1.011082228,0.986992887,0.970620657,0.95872732,0.949675816,0.942545609,0.032043535,1.009010192,4,25.58,394.55,307.72,0.1,2.04,1.29,5,5,2
3.002966858,2.977507221,2.946400636,2.907551721,2.857700712,2.791517168,2.699779779,2.565706123,2.359840254,2.063098167,1.739971396,1.47915977,1.37992413,1.340764264,1.320120094,1.307033438,1.297876372,1.291077973,1.285826155,1.281649402,1.278251423,0.106248062,1.082864129,4,25.58,394.55,307.72,0.2,2.04,1.29,5,5,2
3.0394801,3.012910234,2.980424389,2.939844114,2.887809707,2.818887297,2.723764716,2.585456644,2.37359423,2.075352212,1.792608286,1.491532384,1.356861893,1.315907495,1.299271684,1.290538332,1.285217141,1.281658638,1.279120262,1.277220236,1.275743517,0.145691246,1.07435856,4,25.58,394.55,322.57,0.1,2.04,1.58,5.88,5.88,2
2.640609746,2.618617162,2.591748167,2.558186717,2.51510173,2.45785745,2.378467629,2.262859948,2.090930117,1.877531386,1.67169005,1.393935441,1.24193225,1.192185464,1.171131014,1.159299317,1.151520938,1.145941012,1.141716948,1.138400016,1.135724319,0.089479062,1.043416447,4,25.58,394.55,322.57,0.2,2.04,1.58,5.88,5.88,2
2.71574603,2.691484039,2.661919896,2.625140754,2.578230062,2.516570175,2.432580764,2.313632003,2.141273932,1.914691436,1.666430467,1.435203652,1.374126911,1.356361949,1.348551373,1.344206113,1.341449003,1.339539358,1.338129331,1.337037079,1.336159886,0.17616328,1.098366404,4,25.58,380.63,364.17,0.2,1.27,0.6,3.23,3.23,2
2.719981603,2.696170103,2.667110367,2.630852067,2.584356083,2.522638841,2.437020488,2.311480452,2.117981963,1.849373709,1.635905125,1.461168488,1.411473475,1.398267898,1.392924891,1.39003223,1.388180451,1.386868059,1.385875098,1.385090053,1.38444994,0.197563322,1.111447211,4,25.58,380.63,350.79,0.2,1.27,0.89,4.55,4.55,2
2.867288776,2.842477506,2.812129766,2.774196468,2.725505636,2.6608994,2.571493478,2.441141418,2.241956381,1.964658361,1.702478176,1.504452105,1.443494399,1.424548511,1.416279996,1.411793974,1.40905158,1.407244683,1.405988264,1.405076763,1.404391795,0.215846193,1.120699383,4,25.58,375.73,364.17,0.2,1.14,0.6,3.23,3.23,2
2.68658315,2.661103416,2.630023563,2.59130538,2.541824494,2.476584324,2.387237421,2.25960126,2.073828865,1.834810518,1.59592902,1.36322205,1.305445292,1.287586459,1.279063303,1.273955222,1.270520014,1.26804836,1.266189411,1.264746822,1.263600954,0.149515396,1.079983356,4,25.58,375.73,350.79,0.2,1.14,0.89,4.55,4.55,2
2.738982353,2.717061713,2.69034943,2.657119012,2.61471197,2.558814735,2.481977327,2.370552694,2.200870046,1.967235784,1.748082331,1.476252628,1.285501125,1.216227513,1.187260651,1.171654009,1.161819571,1.155009848,1.149994611,1.146136672,1.143071085,0.074894855,1.033186867,2,14.31,379.55,334.87,0.18,0.68,1.27,5.55,5.55,2
2.499457046,2.481000308,2.458353505,2.429918882,2.393190956,2.344035638,2.275214745,2.173326881,2.01479216,1.794434542,1.642879756,1.586724613,1.559317341,1.539677337,1.523094668,1.508113324,1.494389189,1.481909934,1.470703189,1.460742743,1.451942758,0.012186239,1.00191368,2,14.31,379.55,334.87,0.18,0.68,1.27,5.55,5.55,2
2.654964057,2.633230183,2.606673187,2.573506116,2.530960835,2.474545752,2.396596438,2.283570729,2.114198761,1.886757277,1.634263075,1.352803773,1.210618621,1.160290392,1.13795692,1.125364164,1.117171808,1.111359186,1.106991777,1.103574134,1.100817347,0.058967066,1.04071108,2,14.31,379.55,390.82,0.18,0.68,0.56,5,5,2
2.303608859,2.283745578,2.259468342,2.229141084,2.190224201,2.138578592,2.067074695,1.962892049,1.806362471,1.624852952,1.542233423,1.277766184,1.110112162,1.054035758,1.031368108,1.019168193,1.01138561,1.005906198,1.001801309,0.998593437,0.996008707,0.072902538,1.036546451,4,23.62,436.88,372.79,0.29,0.68,0.59,3,3,2
2.442212526,2.419033857,2.390784827,2.355641874,2.310825848,2.251915952,2.171517411,2.056679455,1.886314827,1.654386145,1.424738801,1.193745259,1.119171029,1.09620876,1.085394006,1.078944382,1.074638552,1.071570508,1.069284837,1.067523513,1.066128847,0.076063968,1.03779507,4,23.62,436.88,372.79,0.58,0.68,0.59,3,3,2
2.586161383,2.563231983,2.53532469,2.500618443,2.456284442,2.397694937,2.316810619,2.19886603,2.017649161,1.752846371,1.580554099,1.473758186,1.451133891,1.444314218,1.441111991,1.439182602,1.437835777,1.436806533,1.43597552,1.43528177,1.434690338,0.252206773,1.163153961,4,23.62,432.57,328.01,0.44,1.22,1.25,3,3,2
2.868446954,2.840412906,2.806195439,2.763543712,2.709006307,2.637049077,2.538312149,2.396031779,2.180350461,1.863660515,1.570945413,1.491577511,1.48113361,1.477928198,1.476045496,1.474669069,1.473590884,1.472717755,1.471995056,1.471387023,1.470868807,0.217302458,1.147947201,4,23.62,432.57,328.01,0.58,1.22,1.25,3,3,2
3.216896708,3.188078951,3.152928717,3.109126466,3.053084889,2.978978888,2.876791144,2.728205959,2.499438519,2.15981058,1.786011602,1.581200587,1.534528408,1.519262804,1.511813532,1.507251684,1.504099881,1.501766508,1.499962028,1.498523525,1.497350048,0.151243232,1.204668849,4.9,22.6,408,392.6,0.2,2.05,0.57,12.5,12.5,2
2.244032546,2.224396629,2.200435748,2.170591709,2.132501209,2.08243952,2.01428652,1.917754428,1.778682186,1.621924184,1.625160255,1.416738775,1.237235743,1.140914059,1.088853617,1.056238742,1.03344263,1.016351024,1.002934214,0.992069175,0.983075377,0.010910903,1.006216067,4.9,24.2,408,392.6,0.5,2.05,0.57,12.5,12.5,2
2.703350946,2.679610454,2.650563009,2.614221662,2.567488686,2.505294937,2.418908595,2.292835661,2.103571218,1.855848522,1.644863815,1.419675018,1.24760544,1.163227028,1.118089436,1.088635977,1.067065554,1.050341685,1.036974256,1.026078897,1.017065047,0.016985476,1.012095958,3.4,29.8,408,392.6,0.05,2.05,0.57,12.5,12.5,2
2.930430776,2.905318995,2.874642201,2.836322493,2.78710566,2.721597508,2.630184491,2.49413808,2.274764033,1.927012308,1.581638072,1.33933933,1.242624677,1.20450039,1.185511591,1.174311618,1.166944988,1.161716203,1.157793682,1.154727817,1.152256074,0.046416081,1.050891626,3.4,27.5,408,392.6,0.2,2.05,0.57,12.5,12.5,2
3.004374074,2.977538678,2.944713453,2.90366177,2.850891872,2.780652473,2.682831055,2.538348565,2.311394346,1.980782625,1.659595062,1.364798128,1.209775695,1.144983709,1.110631191,1.088222924,1.072045721,1.059729711,1.050027204,1.042185903,1.035717855,0.025262569,1.022450341,3.4,25.5,408,392.6,0.35,2.05,0.57,12.5,12.5,2
3.089716267,3.063439399,3.031355284,2.991317097,2.93999044,2.871927869,2.777677332,2.639730839,2.42525949,2.108639364,1.761480916,1.380471895,1.257471945,1.222309167,1.205312663,1.194515949,1.186807986,1.180950032,1.176315941,1.172544341,1.169408407,0.041395182,1.050077301,3.5,32.5,408,392.6,0.05,2.05,0.57,12.5,12.5,2
3.042227046,3.015848374,2.983582988,2.943210778,2.891234692,2.821820529,2.724529202,2.579172952,2.346017484,2.003093946,1.72794758,1.429248521,1.179003159,1.057918733,0.997330479,0.961339327,0.937493876,0.920586516,0.908019496,0.898338998,0.890666752,0.017523486,1.013441113,3.5,24.5,408,392.6,0.2,2.05,0.57,12.5,12.5,2
2.952152558,2.925512966,2.893000964,2.852452679,2.80050542,2.731649129,2.636250865,2.496203247,2.276617024,1.947671569,1.644135958,1.382801786,1.24504493,1.17588137,1.130794649,1.097606547,1.072966159,1.054701086,1.040978563,1.030434919,1.022133985,0.037036893,1.021308041,3.5,27.1,408,392.6,0.35,2.05,0.57,12.5,12.5,2
3.301125346,3.270867566,3.233929634,3.187848595,3.128795184,3.050495199,2.942000285,2.782863333,2.534369131,2.157443962,1.724192767,1.491707456,1.448216928,1.433774816,1.426546458,1.422275754,1.419482557,1.417505015,1.416013569,1.414832107,1.413860711,0.140442113,1.138060992,3.5,26.8,408,392.6,0.5,2.05,0.57,12.5,12.5,2
2.915624147,2.888603308,2.855585888,2.814339568,2.761382803,2.690993677,2.59316413,2.449221284,2.2244925,1.898834432,1.625017108,1.368127511,1.177517564,1.087330404,1.044309579,1.01927365,1.002416028,0.989997363,0.980311643,0.972463692,0.965932568,0.013317963,1.010553413,3.2,19.99,455.05,517.1,0.37,1.48,0.71,45.72,27.94,2
3.017243603,2.990903168,2.95873137,2.918558498,2.866996305,2.798460051,2.703116476,2.562311449,2.339562308,2.00028824,1.690896061,1.383083131,1.177038466,1.092956211,1.05350711,1.030681864,1.015705272,1.005075578,0.99711699,0.990923465,0.985960613,0.017527993,1.025176747,3.2,19.31,455.05,517.1,0.38,1.48,0.32,20.32,12.7,2
2.771798993,2.745820114,2.713948002,2.673966877,2.622421333,2.553637574,2.457724419,2.31650508,2.099511363,1.830511892,1.701965756,1.648633991,1.617910849,1.59416438,1.573919415,1.556063576,1.540244583,1.526281407,1.514000861,1.503214076,1.493729213,0.007887705,1.001383041,3.2,23.44,441.26,517.1,0.46,2.47,0.71,45.72,27.94,2
2.925060202,2.89677235,2.862136646,2.818763625,2.762909193,2.688382545,2.584278064,2.43016418,2.189680758,1.873044762,1.682301134,1.417924774,1.228354184,1.172930711,1.145139534,1.12650615,1.112652619,1.101820935,1.09307799,1.085855897,1.0797812,0.013189285,1.004725674,6.4,28.27,489.52,517.1,0.11,2.47,1.42,30.48,10.16,2
3.080786427,3.053431642,3.019997362,2.978238042,2.924674117,2.853642631,2.755370218,2.611870444,2.390805902,2.098152847,1.887158974,1.57570913,1.232080766,1.096875953,1.041656354,1.011729228,0.992589104,0.979147158,0.969137495,0.9613781,0.955182788,0.039568972,1.014835901,3,47.9,470,441,0.1,3.71,3.81,10,10,2
2.718420851,2.695677353,2.667863568,2.633090526,2.588414895,2.529009649,2.446464237,2.325178745,2.137434509,1.892184757,1.73342786,1.543382321,1.344729432,1.235445559,1.165959033,1.119844431,1.088376214,1.065933506,1.049207283,1.036262049,1.025930468,0.015398455,1.004969988,5.1,32.2,550,300,0.06,2.05,2,10,5,2
2.69949406,2.676890404,2.649241854,2.614649177,2.570137219,2.510802466,2.428104897,2.306674045,2.123885061,1.90297047,1.749396969,1.530748337,1.338295767,1.244599369,1.183896476,1.143146415,1.115351428,1.095609346,1.080956227,1.069650085,1.060644155,0.020138723,1.00703931,5.1,32.2,550,300,0.06,2.05,2,10,5,2
2.76392527,2.740496981,2.711813248,2.675898292,2.629666783,2.56805625,2.482301828,2.356731199,2.168442813,1.941010837,1.774888679,1.516469519,1.211422044,1.048852098,0.977287544,0.939736418,0.916518115,0.900572962,0.888858642,0.879847943,0.87268326,0.021895454,1.007752533,5.1,32.2,550,300,0.06,2.05,2,10,5,2
2.775707426,2.752165483,2.723346696,2.687270883,2.640848638,2.57901513,2.493005479,2.367136219,2.178358454,1.949426295,1.777813221,1.499568481,1.176589492,1.023122133,0.957506751,0.922404928,0.900241236,0.884791571,0.873336503,0.864481245,0.857424611,0.023544897,1.008230058,5.1,32.2,550,300,0.06,2.05,2,10,5,2
2.636835011,2.611351541,2.580274536,2.541551305,2.492027696,2.426672876,2.337199768,2.209807353,2.021942675,1.736071017,1.328455351,1.066781809,1.008204548,0.988344031,0.977438643,0.970145524,0.964835972,0.960784976,0.957595093,0.955022142,0.952905774,0.052709825,1.025799372,5.1,38.1,550,300,0.06,2.05,2,10,5,2
2.917069945,2.88838187,2.853408597,2.809863424,2.754225198,2.680818931,2.580045342,2.435094534,2.217539726,1.888095178,1.4250381,1.163809888,1.117732684,1.104122347,1.097224506,1.09273247,1.089471907,1.086973225,1.084994737,1.083391646,1.082069147,0.086133852,1.043739928,5.1,38.1,550,300,0.06,2.05,2,10,5,2
3.127653477,3.097296049,3.060272998,3.014144772,2.955139784,2.87712996,2.769561718,2.613248711,2.373973149,2.003302523,1.504589229,1.257546897,1.215417415,1.203619718,1.198187327,1.194960163,1.192752798,1.191105673,1.18980502,1.188738015,1.187839065,0.116191816,1.061533577,5.1,38.1,550,300,0.06,2.05,2,10,5,2
3.13242722,3.102169018,3.065293685,3.019385092,2.96071415,2.883247843,2.776695799,2.62264168,2.387834266,2.018174158,1.512318879,1.274313284,1.236056372,1.225274967,1.220474794,1.217837606,1.216194739,1.215067207,1.214230011,1.213568736,1.21302165,0.128889007,1.06882502,5.1,38.1,550,300,0.06,2.05,2,10,5,2
3.1702761,3.139606442,3.102222449,3.055673005,2.996179454,2.917641522,2.809688822,2.653845713,2.417013015,2.046158203,1.534696736,1.304965086,1.271066135,1.261814794,1.257699556,1.255401018,1.253939804,1.252918506,1.252148726,1.25153317,1.251018585,0.145021152,1.078604559,5.1,38.1,550,300,0.06,2.05,2,10,5,2
2.751032056,2.72748878,2.698701139,2.662734124,2.616607654,2.555525252,2.471388412,2.350073767,2.169584853,1.930936334,1.735693975,1.533945695,1.343191935,1.266686124,1.229427174,1.204856089,1.186446697,1.171925014,1.160168273,1.15048253,1.142389714,0.01976396,1.00642433,3.1,32.2,550,300,0.33,2.05,2,5,5,2
2.857143439,2.832162771,2.801536604,2.763156478,2.713766819,2.648115225,2.557306047,2.425764576,2.230011824,1.984058648,1.805512057,1.628774421,1.441857724,1.358128405,1.31865639,1.294008356,1.276195991,1.262406198,1.251326066,1.242205595,1.234561356,0.024280576,1.007751184,3.1,32.2,550,300,0.33,2.05,2,5,5,2
2.968553307,2.942037189,2.909601093,2.869051815,2.816988127,2.747874445,2.652201044,2.512878806,2.301442797,2.015155781,1.777377625,1.591402383,1.461828523,1.383950456,1.332823825,1.29692433,1.270807952,1.251197841,1.236037581,1.224017506,1.214281273,0.045906478,1.019380742,3.1,38.1,550,300,0.4,2.05,2,5,5,2
3.567068752,3.534985994,3.495756413,3.446705049,3.383652903,3.299719746,3.182822824,3.009976716,2.73374205,2.279630413,1.923864458,1.869999745,1.864540458,1.864583497,1.865525363,1.866540038,1.867457158,1.868254379,1.868944473,1.869545876,1.870075098,0.528886071,2.701111144,2,18.62,352.8,360.25,0,1.92,0.56,4.4,4.4,3
3.467787342,3.434929974,3.394753685,3.344538392,3.280068903,3.194512847,3.076228509,2.904304711,2.639776028,2.237300431,1.944773328,1.898653169,1.895373051,1.897497822,1.900282038,1.902835886,1.905011268,1.906830591,1.90835102,1.909628883,1.910711405,0.547385211,3.176354502,2,18.62,347.21,328.1,0.1,2.76,1.22,6.4,6.4,3
3.190477637,3.161935028,3.127104307,3.083682073,3.028118234,2.954678566,2.853586988,2.707370945,2.486657542,2.173200544,1.818400511,1.634394232,1.596932709,1.58653871,1.582545522,1.580714963,1.579776778,1.579246668,1.578916478,1.578690458,1.578522357,0.161408349,1.277894484,4,18.62,347.21,392,0.1,2.76,0.25,6.3,6.3,3
3.642893425,3.607002272,3.563059434,3.508054556,3.437291942,3.343043565,3.211702402,3.01720554,2.705696895,2.22040145,1.952850804,1.922151068,1.916916414,1.915685394,1.915622568,1.915986205,1.916512355,1.917089652,1.917667591,1.918223033,1.918745962,0.715339408,4.5444949,2,18.62,347.21,308.99,0,2.76,2.58,5,5,3
3.143780993,3.114095125,3.077880218,3.032760416,2.975093658,2.899050607,2.79483125,2.6452003,2.421470277,2.108767674,1.834894015,1.758101852,1.75256254,1.754137295,1.755687225,1.756705276,1.757360307,1.757802081,1.758118492,1.758358024,1.758547662,0.510359125,1.611448565,4,18.62,370.44,328.1,0.33,1.22,1.22,8.1,8.1,3
3.501399403,3.469422577,3.430337555,3.381504097,3.318809943,3.235504003,3.119771125,2.949401079,2.681224383,2.259615286,1.886420476,1.82087793,1.818124134,1.819643103,1.821047113,1.822154968,1.823072305,1.823866441,1.824569665,1.825197973,1.825760917,0.651343651,1.883299357,4,18.62,352.8,308.99,0.33,1.92,2.58,6.5,6.5,3
3.536674407,3.504121087,3.464296332,3.414468874,3.350377347,3.265040878,3.146355597,2.971978846,2.699082582,2.26894188,1.877339646,1.790289523,1.776455967,1.773155037,1.772453862,1.772574907,1.772975687,1.773459762,1.77395005,1.774416008,1.774846646,0.513296713,1.858645459,4,18.62,352.8,328.1,0.33,1.92,1.22,6.2,6.2,3
3.276419698,3.245742784,3.208259947,3.161475864,3.101551848,3.022307693,2.913246225,2.755499394,2.514699253,2.151125915,1.830352945,1.735929549,1.719336645,1.715449082,1.714914,1.715495298,1.716444539,1.71746479,1.718434808,1.719309914,1.72007983,0.349979723,1.628788545,2,26.46,381.22,334.18,0.1,1.63,1.24,4.55,4.55,3
2.706528853,2.680336439,2.648400176,2.608622251,2.557767213,2.490607903,2.398247836,2.264873437,2.064580396,1.794333486,1.622160794,1.542858482,1.523623482,1.518574266,1.516956668,1.516425378,1.516291629,1.516311001,1.516387985,1.51648353,1.516581587,0.288107241,1.189564444,4,31.56,374.36,365.54,0.16,0.91,0.54,6.25,6.25,3
2.799500338,2.774671804,2.744381677,2.706631356,2.658335603,2.594499309,2.506574303,2.379129301,2.185760613,1.922306279,1.759176883,1.647474528,1.522026238,1.450917335,1.4176982,1.399558414,1.388189242,1.380392591,1.374710977,1.370384169,1.366975706,0.334586099,1.439459507,4,31.56,381.22,386.12,0.08,1.63,0.24,3.7,3.7,3
2.775557958,2.750903864,2.72076084,2.683093464,2.634747544,2.570590414,2.481762688,2.35198902,2.15215939,1.871962654,1.687021501,1.653624465,1.642791315,1.63267505,1.622306986,1.612356366,1.603412244,1.595707745,1.58920756,1.58375627,1.579174015,0.298466808,1.410322753,4,31.56,381.22,386.12,0.08,1.63,0.36,5.56,5.56,3
3.303278581,3.274566384,3.239482155,3.195669296,3.139462007,3.064844061,2.961266418,2.808809882,2.569453861,2.208875514,1.799618673,1.569205806,1.515712911,1.498730914,1.489661612,1.483496015,1.478936026,1.475422128,1.472634717,1.470370345,1.468493328,0.213599709,1.159226477,4,31.56,344.96,334.18,0.16,2.55,1.24,4.17,4.17,3
2.520832449,2.496347687,2.466509839,2.429388654,2.382053905,2.319923177,2.235706865,2.11826965,1.957199558,1.779907987,1.659660278,1.457427284,1.372432119,1.349024778,1.339616929,1.334716017,1.331777789,1.329852833,1.328508381,1.327521416,1.32676713,0.215677194,1.139877644,6,18.91,356.23,380.93,0.27,1.22,0.25,3.85,3.85,3
